"Plot Title: hobo25"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10647214, SEN S/N: 10647214)","Coupler Attached (LGR S/N: 10647214)","Coupler Detached (LGR S/N: 10647214)","Host Connected (LGR S/N: 10647214)","Stopped (LGR S/N: 10647214)","End Of File (LGR S/N: 10647214)"
11435,02/24/19 02:40:00 AM,4.519,,,,,
11436,02/24/19 02:50:00 AM,4.519,,,,,
11437,02/24/19 03:00:00 AM,4.519,,,,,
11438,02/24/19 03:10:00 AM,4.519,,,,,
11439,02/24/19 03:20:00 AM,4.519,,,,,
11440,02/24/19 03:30:00 AM,4.519,,,,,
11441,02/24/19 03:40:00 AM,4.519,,,,,
11442,02/24/19 03:50:00 AM,4.519,,,,,
11443,02/24/19 04:00:00 AM,4.519,,,,,
11444,02/24/19 04:10:00 AM,4.519,,,,,
11445,02/24/19 04:20:00 AM,4.519,,,,,
11446,02/24/19 04:30:00 AM,4.519,,,,,
11447,02/24/19 04:40:00 AM,4.519,,,,,
11448,02/24/19 04:50:00 AM,4.519,,,,,
11449,02/24/19 05:00:00 AM,4.519,,,,,
11450,02/24/19 05:10:00 AM,4.519,,,,,
11451,02/24/19 05:20:00 AM,4.519,,,,,
11452,02/24/19 05:30:00 AM,4.519,,,,,
11453,02/24/19 05:40:00 AM,4.519,,,,,
11454,02/24/19 05:50:00 AM,4.519,,,,,
11455,02/24/19 06:00:00 AM,4.519,,,,,
11456,02/24/19 06:10:00 AM,4.519,,,,,
11457,02/24/19 06:20:00 AM,4.519,,,,,
11458,02/24/19 06:30:00 AM,4.519,,,,,
11459,02/24/19 06:40:00 AM,4.519,,,,,
11460,02/24/19 06:50:00 AM,4.519,,,,,
11461,02/24/19 07:00:00 AM,4.519,,,,,
11462,02/24/19 07:10:00 AM,4.519,,,,,
11463,02/24/19 07:20:00 AM,4.519,,,,,
11464,02/24/19 07:30:00 AM,4.519,,,,,
11465,02/24/19 07:40:00 AM,4.519,,,,,
11466,02/24/19 07:50:00 AM,4.519,,,,,
11467,02/24/19 08:00:00 AM,4.415,,,,,
11468,02/24/19 08:10:00 AM,4.519,,,,,
11469,02/24/19 08:20:00 AM,4.519,,,,,
11470,02/24/19 08:30:00 AM,4.519,,,,,
11471,02/24/19 08:40:00 AM,4.519,,,,,
11472,02/24/19 08:50:00 AM,4.519,,,,,
11473,02/24/19 09:00:00 AM,4.519,,,,,
11474,02/24/19 09:10:00 AM,4.519,,,,,
11475,02/24/19 09:20:00 AM,4.519,,,,,
11476,02/24/19 09:30:00 AM,4.519,,,,,
11477,02/24/19 09:40:00 AM,4.519,,,,,
11478,02/24/19 09:50:00 AM,4.519,,,,,
11479,02/24/19 10:00:00 AM,4.519,,,,,
11480,02/24/19 10:10:00 AM,4.519,,,,,
11481,02/24/19 10:20:00 AM,4.519,,,,,
11482,02/24/19 10:30:00 AM,4.519,,,,,
11483,02/24/19 10:40:00 AM,4.519,,,,,
11484,02/24/19 10:50:00 AM,4.519,,,,,
11485,02/24/19 11:00:00 AM,4.519,,,,,
11486,02/24/19 11:10:00 AM,4.519,,,,,
11487,02/24/19 11:20:00 AM,4.519,,,,,
11488,02/24/19 11:30:00 AM,4.519,,,,,
11489,02/24/19 11:40:00 AM,4.519,,,,,
11490,02/24/19 11:50:00 AM,4.519,,,,,
11491,02/24/19 12:00:00 PM,4.519,,,,,
11492,02/24/19 12:10:00 PM,4.519,,,,,
11493,02/24/19 12:20:00 PM,4.519,,,,,
11494,02/24/19 12:30:00 PM,4.519,,,,,
11495,02/24/19 12:40:00 PM,4.519,,,,,
11496,02/24/19 12:50:00 PM,4.519,,,,,
11497,02/24/19 01:00:00 PM,4.519,,,,,
11498,02/24/19 01:10:00 PM,4.519,,,,,
11499,02/24/19 01:20:00 PM,4.519,,,,,
11500,02/24/19 01:30:00 PM,4.519,,,,,
11501,02/24/19 01:40:00 PM,4.519,,,,,
11502,02/24/19 01:50:00 PM,4.519,,,,,
11503,02/24/19 02:00:00 PM,4.519,,,,,
11504,02/24/19 02:10:00 PM,4.727,,,,,
11505,02/24/19 02:20:00 PM,4.727,,,,,
11506,02/24/19 02:30:00 PM,4.831,,,,,
11507,02/24/19 02:40:00 PM,4.831,,,,,
11508,02/24/19 02:50:00 PM,4.934,,,,,
11509,02/24/19 03:00:00 PM,4.934,,,,,
11510,02/24/19 03:10:00 PM,4.934,,,,,
11511,02/24/19 03:20:00 PM,4.934,,,,,
11512,02/24/19 03:30:00 PM,4.934,,,,,
11513,02/24/19 03:40:00 PM,4.831,,,,,
11514,02/24/19 03:50:00 PM,4.831,,,,,
11515,02/24/19 04:00:00 PM,4.831,,,,,
11516,02/24/19 04:10:00 PM,4.934,,,,,
11517,02/24/19 04:20:00 PM,4.934,,,,,
11518,02/24/19 04:30:00 PM,4.934,,,,,
11519,02/24/19 04:40:00 PM,4.831,,,,,
11520,02/24/19 04:50:00 PM,4.934,,,,,
11521,02/24/19 05:00:00 PM,4.934,,,,,
11522,02/24/19 05:10:00 PM,4.934,,,,,
11523,02/24/19 05:20:00 PM,4.934,,,,,
11524,02/24/19 05:30:00 PM,4.934,,,,,
11525,02/24/19 05:40:00 PM,4.934,,,,,
11526,02/24/19 05:50:00 PM,4.934,,,,,
11527,02/24/19 06:00:00 PM,4.934,,,,,
11528,02/24/19 06:10:00 PM,4.934,,,,,
11529,02/24/19 06:20:00 PM,4.934,,,,,
11530,02/24/19 06:30:00 PM,4.934,,,,,
11531,02/24/19 06:40:00 PM,4.934,,,,,
11532,02/24/19 06:50:00 PM,4.934,,,,,
11533,02/24/19 07:00:00 PM,4.934,,,,,
11534,02/24/19 07:10:00 PM,4.934,,,,,
11535,02/24/19 07:20:00 PM,4.934,,,,,
11536,02/24/19 07:30:00 PM,4.934,,,,,
11537,02/24/19 07:40:00 PM,4.934,,,,,
11538,02/24/19 07:50:00 PM,4.934,,,,,
11539,02/24/19 08:00:00 PM,4.934,,,,,
11540,02/24/19 08:10:00 PM,4.934,,,,,
11541,02/24/19 08:20:00 PM,4.934,,,,,
11542,02/24/19 08:30:00 PM,4.934,,,,,
11543,02/24/19 08:40:00 PM,4.934,,,,,
11544,02/24/19 08:50:00 PM,4.934,,,,,
11545,02/24/19 09:00:00 PM,4.934,,,,,
11546,02/24/19 09:10:00 PM,4.831,,,,,
11547,02/24/19 09:20:00 PM,4.831,,,,,
11548,02/24/19 09:30:00 PM,4.831,,,,,
11549,02/24/19 09:40:00 PM,4.831,,,,,
11550,02/24/19 09:50:00 PM,4.831,,,,,
11551,02/24/19 10:00:00 PM,4.831,,,,,
11552,02/24/19 10:10:00 PM,4.831,,,,,
11553,02/24/19 10:20:00 PM,4.831,,,,,
11554,02/24/19 10:30:00 PM,4.831,,,,,
11555,02/24/19 10:40:00 PM,4.831,,,,,
11556,02/24/19 10:50:00 PM,4.727,,,,,
11557,02/24/19 11:00:00 PM,4.727,,,,,
11558,02/24/19 11:10:00 PM,4.727,,,,,
11559,02/24/19 11:20:00 PM,4.727,,,,,
11560,02/24/19 11:30:00 PM,4.727,,,,,
11561,02/24/19 11:40:00 PM,4.727,,,,,
11562,02/24/19 11:50:00 PM,4.727,,,,,
11563,02/25/19 12:00:00 AM,4.727,,,,,
11564,02/25/19 12:10:00 AM,4.727,,,,,
11565,02/25/19 12:20:00 AM,4.727,,,,,
11566,02/25/19 12:30:00 AM,4.727,,,,,
11567,02/25/19 12:40:00 AM,4.727,,,,,
11568,02/25/19 12:50:00 AM,4.623,,,,,
11569,02/25/19 01:00:00 AM,4.623,,,,,
11570,02/25/19 01:10:00 AM,4.623,,,,,
11571,02/25/19 01:20:00 AM,4.623,,,,,
11572,02/25/19 01:30:00 AM,4.623,,,,,
11573,02/25/19 01:40:00 AM,4.623,,,,,
11574,02/25/19 01:50:00 AM,4.623,,,,,
11575,02/25/19 02:00:00 AM,4.623,,,,,
11576,02/25/19 02:10:00 AM,4.623,,,,,
11577,02/25/19 02:20:00 AM,4.623,,,,,
11578,02/25/19 02:30:00 AM,4.623,,,,,
11579,02/25/19 02:40:00 AM,4.623,,,,,
11580,02/25/19 02:50:00 AM,4.623,,,,,
11581,02/25/19 03:00:00 AM,4.519,,,,,
11582,02/25/19 03:10:00 AM,4.519,,,,,
11583,02/25/19 03:20:00 AM,4.519,,,,,
11584,02/25/19 03:30:00 AM,4.519,,,,,
11585,02/25/19 03:40:00 AM,4.519,,,,,
11586,02/25/19 03:50:00 AM,4.519,,,,,
11587,02/25/19 04:00:00 AM,4.519,,,,,
11588,02/25/19 04:10:00 AM,4.519,,,,,
11589,02/25/19 04:20:00 AM,4.519,,,,,
11590,02/25/19 04:30:00 AM,4.519,,,,,
11591,02/25/19 04:40:00 AM,4.519,,,,,
11592,02/25/19 04:50:00 AM,4.519,,,,,
11593,02/25/19 05:00:00 AM,4.519,,,,,
11594,02/25/19 05:10:00 AM,4.519,,,,,
11595,02/25/19 05:20:00 AM,4.519,,,,,
11596,02/25/19 05:30:00 AM,4.415,,,,,
11597,02/25/19 05:40:00 AM,4.415,,,,,
11598,02/25/19 05:50:00 AM,4.415,,,,,
11599,02/25/19 06:00:00 AM,4.415,,,,,
11600,02/25/19 06:10:00 AM,4.415,,,,,
11601,02/25/19 06:20:00 AM,4.415,,,,,
11602,02/25/19 06:30:00 AM,4.415,,,,,
11603,02/25/19 06:40:00 AM,4.415,,,,,
11604,02/25/19 06:50:00 AM,4.415,,,,,
11605,02/25/19 07:00:00 AM,4.415,,,,,
11606,02/25/19 07:10:00 AM,4.415,,,,,
11607,02/25/19 07:20:00 AM,4.311,,,,,
11608,02/25/19 07:30:00 AM,4.311,,,,,
11609,02/25/19 07:40:00 AM,4.311,,,,,
11610,02/25/19 07:50:00 AM,4.311,,,,,
11611,02/25/19 08:00:00 AM,4.311,,,,,
11612,02/25/19 08:10:00 AM,4.311,,,,,
11613,02/25/19 08:20:00 AM,4.311,,,,,
11614,02/25/19 08:30:00 AM,4.311,,,,,
11615,02/25/19 08:40:00 AM,4.311,,,,,
11616,02/25/19 08:50:00 AM,4.311,,,,,
11617,02/25/19 09:00:00 AM,4.311,,,,,
11618,02/25/19 09:10:00 AM,4.311,,,,,
11619,02/25/19 09:20:00 AM,4.311,,,,,
11620,02/25/19 09:30:00 AM,4.311,,,,,
11621,02/25/19 09:40:00 AM,4.311,,,,,
11622,02/25/19 09:50:00 AM,4.311,,,,,
11623,02/25/19 10:00:00 AM,4.311,,,,,
11624,02/25/19 10:10:00 AM,4.311,,,,,
11625,02/25/19 10:20:00 AM,4.311,,,,,
11626,02/25/19 10:30:00 AM,4.415,,,,,
11627,02/25/19 10:40:00 AM,4.415,,,,,
11628,02/25/19 10:50:00 AM,4.415,,,,,
11629,02/25/19 11:00:00 AM,4.415,,,,,
11630,02/25/19 11:10:00 AM,4.415,,,,,
11631,02/25/19 11:20:00 AM,4.415,,,,,
11632,02/25/19 11:30:00 AM,4.415,,,,,
11633,02/25/19 11:40:00 AM,4.415,,,,,
11634,02/25/19 11:50:00 AM,4.519,,,,,
11635,02/25/19 12:00:00 PM,4.519,,,,,
11636,02/25/19 12:10:00 PM,4.519,,,,,
11637,02/25/19 12:20:00 PM,4.519,,,,,
11638,02/25/19 12:30:00 PM,4.519,,,,,
11639,02/25/19 12:40:00 PM,4.519,,,,,
11640,02/25/19 12:50:00 PM,4.519,,,,,
11641,02/25/19 01:00:00 PM,4.519,,,,,
11642,02/25/19 01:10:00 PM,4.623,,,,,
11643,02/25/19 01:20:00 PM,4.623,,,,,
11644,02/25/19 01:30:00 PM,4.623,,,,,
11645,02/25/19 01:40:00 PM,4.623,,,,,
11646,02/25/19 01:50:00 PM,4.623,,,,,
11647,02/25/19 02:00:00 PM,4.727,,,,,
11648,02/25/19 02:10:00 PM,4.727,,,,,
11649,02/25/19 02:20:00 PM,4.727,,,,,
11650,02/25/19 02:30:00 PM,4.727,,,,,
11651,02/25/19 02:40:00 PM,4.727,,,,,
11652,02/25/19 02:50:00 PM,4.727,,,,,
11653,02/25/19 03:00:00 PM,4.727,,,,,
11654,02/25/19 03:10:00 PM,4.727,,,,,
11655,02/25/19 03:20:00 PM,4.831,,,,,
11656,02/25/19 03:30:00 PM,4.831,,,,,
11657,02/25/19 03:40:00 PM,4.831,,,,,
11658,02/25/19 03:50:00 PM,4.831,,,,,
11659,02/25/19 04:00:00 PM,4.831,,,,,
11660,02/25/19 04:10:00 PM,4.831,,,,,
11661,02/25/19 04:20:00 PM,4.831,,,,,
11662,02/25/19 04:30:00 PM,4.831,,,,,
11663,02/25/19 04:40:00 PM,4.831,,,,,
11664,02/25/19 04:50:00 PM,4.831,,,,,
11665,02/25/19 05:00:00 PM,4.831,,,,,
11666,02/25/19 05:10:00 PM,4.831,,,,,
11667,02/25/19 05:20:00 PM,4.831,,,,,
11668,02/25/19 05:30:00 PM,4.831,,,,,
11669,02/25/19 05:40:00 PM,4.727,,,,,
11670,02/25/19 05:50:00 PM,4.727,,,,,
11671,02/25/19 06:00:00 PM,4.727,,,,,
11672,02/25/19 06:10:00 PM,4.727,,,,,
11673,02/25/19 06:20:00 PM,4.727,,,,,
11674,02/25/19 06:30:00 PM,4.727,,,,,
11675,02/25/19 06:40:00 PM,4.727,,,,,
11676,02/25/19 06:50:00 PM,4.727,,,,,
11677,02/25/19 07:00:00 PM,4.727,,,,,
11678,02/25/19 07:10:00 PM,4.727,,,,,
11679,02/25/19 07:20:00 PM,4.727,,,,,
11680,02/25/19 07:30:00 PM,4.727,,,,,
11681,02/25/19 07:40:00 PM,4.727,,,,,
11682,02/25/19 07:50:00 PM,4.727,,,,,
11683,02/25/19 08:00:00 PM,4.727,,,,,
11684,02/25/19 08:10:00 PM,4.727,,,,,
11685,02/25/19 08:20:00 PM,4.727,,,,,
11686,02/25/19 08:30:00 PM,4.727,,,,,
11687,02/25/19 08:40:00 PM,4.727,,,,,
11688,02/25/19 08:50:00 PM,4.727,,,,,
11689,02/25/19 09:00:00 PM,4.727,,,,,
11690,02/25/19 09:10:00 PM,4.727,,,,,
11691,02/25/19 09:20:00 PM,4.623,,,,,
11692,02/25/19 09:30:00 PM,4.727,,,,,
11693,02/25/19 09:40:00 PM,4.727,,,,,
11694,02/25/19 09:50:00 PM,4.727,,,,,
11695,02/25/19 10:00:00 PM,4.623,,,,,
11696,02/25/19 10:10:00 PM,4.727,,,,,
11697,02/25/19 10:20:00 PM,4.727,,,,,
11698,02/25/19 10:30:00 PM,4.727,,,,,
11699,02/25/19 10:40:00 PM,4.623,,,,,
11700,02/25/19 10:50:00 PM,4.727,,,,,
11701,02/25/19 11:00:00 PM,4.623,,,,,
11702,02/25/19 11:10:00 PM,4.623,,,,,
11703,02/25/19 11:20:00 PM,4.623,,,,,
11704,02/25/19 11:30:00 PM,4.623,,,,,
11705,02/25/19 11:40:00 PM,4.623,,,,,
11706,02/25/19 11:50:00 PM,4.623,,,,,
11707,02/26/19 12:00:00 AM,4.623,,,,,
11708,02/26/19 12:10:00 AM,4.623,,,,,
11709,02/26/19 12:20:00 AM,4.623,,,,,
11710,02/26/19 12:30:00 AM,4.623,,,,,
11711,02/26/19 12:40:00 AM,4.623,,,,,
11712,02/26/19 12:50:00 AM,4.727,,,,,
11713,02/26/19 01:00:00 AM,4.727,,,,,
11714,02/26/19 01:10:00 AM,4.727,,,,,
11715,02/26/19 01:20:00 AM,4.623,,,,,
11716,02/26/19 01:30:00 AM,4.623,,,,,
11717,02/26/19 01:40:00 AM,4.623,,,,,
11718,02/26/19 01:50:00 AM,4.623,,,,,
11719,02/26/19 02:00:00 AM,4.623,,,,,
11720,02/26/19 02:10:00 AM,4.623,,,,,
11721,02/26/19 02:20:00 AM,4.623,,,,,
11722,02/26/19 02:30:00 AM,4.623,,,,,
11723,02/26/19 02:40:00 AM,4.623,,,,,
11724,02/26/19 02:50:00 AM,4.519,,,,,
11725,02/26/19 03:00:00 AM,4.623,,,,,
11726,02/26/19 03:10:00 AM,4.519,,,,,
11727,02/26/19 03:20:00 AM,4.519,,,,,
11728,02/26/19 03:30:00 AM,4.519,,,,,
11729,02/26/19 03:40:00 AM,4.519,,,,,
11730,02/26/19 03:50:00 AM,4.519,,,,,
11731,02/26/19 04:00:00 AM,4.519,,,,,
11732,02/26/19 04:10:00 AM,4.519,,,,,
11733,02/26/19 04:20:00 AM,4.519,,,,,
11734,02/26/19 04:30:00 AM,4.519,,,,,
11735,02/26/19 04:40:00 AM,4.519,,,,,
11736,02/26/19 04:50:00 AM,4.519,,,,,
11737,02/26/19 05:00:00 AM,4.519,,,,,
11738,02/26/19 05:10:00 AM,4.519,,,,,
11739,02/26/19 05:20:00 AM,4.519,,,,,
11740,02/26/19 05:30:00 AM,4.519,,,,,
11741,02/26/19 05:40:00 AM,4.519,,,,,
11742,02/26/19 05:50:00 AM,4.519,,,,,
11743,02/26/19 06:00:00 AM,4.519,,,,,
11744,02/26/19 06:10:00 AM,4.415,,,,,
11745,02/26/19 06:20:00 AM,4.519,,,,,
11746,02/26/19 06:30:00 AM,4.415,,,,,
11747,02/26/19 06:40:00 AM,4.415,,,,,
11748,02/26/19 06:50:00 AM,4.415,,,,,
11749,02/26/19 07:00:00 AM,4.415,,,,,
11750,02/26/19 07:10:00 AM,4.415,,,,,
11751,02/26/19 07:20:00 AM,4.519,,,,,
11752,02/26/19 07:30:00 AM,4.519,,,,,
11753,02/26/19 07:40:00 AM,4.415,,,,,
11754,02/26/19 07:50:00 AM,4.415,,,,,
11755,02/26/19 08:00:00 AM,4.415,,,,,
11756,02/26/19 08:10:00 AM,4.415,,,,,
11757,02/26/19 08:20:00 AM,4.415,,,,,
11758,02/26/19 08:30:00 AM,4.415,,,,,
11759,02/26/19 08:40:00 AM,4.415,,,,,
11760,02/26/19 08:50:00 AM,4.415,,,,,
11761,02/26/19 09:00:00 AM,4.415,,,,,
11762,02/26/19 09:10:00 AM,4.415,,,,,
11763,02/26/19 09:20:00 AM,4.415,,,,,
11764,02/26/19 09:30:00 AM,4.415,,,,,
11765,02/26/19 09:40:00 AM,4.519,,,,,
11766,02/26/19 09:50:00 AM,4.415,,,,,
11767,02/26/19 10:00:00 AM,4.415,,,,,
11768,02/26/19 10:10:00 AM,4.415,,,,,
11769,02/26/19 10:20:00 AM,4.415,,,,,
11770,02/26/19 10:30:00 AM,4.415,,,,,
11771,02/26/19 10:40:00 AM,4.415,,,,,
11772,02/26/19 10:50:00 AM,4.415,,,,,
11773,02/26/19 11:00:00 AM,4.519,,,,,
11774,02/26/19 11:10:00 AM,4.519,,,,,
11775,02/26/19 11:20:00 AM,4.519,,,,,
11776,02/26/19 11:30:00 AM,4.519,,,,,
11777,02/26/19 11:40:00 AM,4.415,,,,,
11778,02/26/19 11:50:00 AM,4.415,,,,,
11779,02/26/19 12:00:00 PM,4.415,,,,,
11780,02/26/19 12:10:00 PM,4.519,,,,,
11781,02/26/19 12:20:00 PM,4.519,,,,,
11782,02/26/19 12:30:00 PM,4.623,,,,,
11783,02/26/19 12:40:00 PM,4.623,,,,,
11784,02/26/19 12:50:00 PM,4.623,,,,,
11785,02/26/19 01:00:00 PM,4.623,,,,,
11786,02/26/19 01:10:00 PM,4.623,,,,,
11787,02/26/19 01:20:00 PM,4.727,,,,,
11788,02/26/19 01:30:00 PM,4.727,,,,,
11789,02/26/19 01:40:00 PM,4.934,,,,,
11790,02/26/19 01:50:00 PM,5.037,,,,,
11791,02/26/19 02:00:00 PM,5.037,,,,,
11792,02/26/19 02:10:00 PM,5.037,,,,,
11793,02/26/19 02:20:00 PM,5.141,,,,,
11794,02/26/19 02:30:00 PM,5.141,,,,,
11795,02/26/19 02:40:00 PM,5.244,,,,,
11796,02/26/19 02:50:00 PM,5.244,,,,,
11797,02/26/19 03:00:00 PM,5.244,,,,,
11798,02/26/19 03:10:00 PM,5.347,,,,,
11799,02/26/19 03:20:00 PM,5.347,,,,,
11800,02/26/19 03:30:00 PM,5.347,,,,,
11801,02/26/19 03:40:00 PM,5.347,,,,,
11802,02/26/19 03:50:00 PM,5.450,,,,,
11803,02/26/19 04:00:00 PM,5.450,,,,,
11804,02/26/19 04:10:00 PM,5.450,,,,,
11805,02/26/19 04:20:00 PM,5.450,,,,,
11806,02/26/19 04:30:00 PM,5.450,,,,,
11807,02/26/19 04:40:00 PM,5.552,,,,,
11808,02/26/19 04:50:00 PM,5.552,,,,,
11809,02/26/19 05:00:00 PM,5.450,,,,,
11810,02/26/19 05:10:00 PM,5.347,,,,,
11811,02/26/19 05:20:00 PM,5.347,,,,,
11812,02/26/19 05:30:00 PM,5.347,,,,,
11813,02/26/19 05:40:00 PM,5.347,,,,,
11814,02/26/19 05:50:00 PM,5.347,,,,,
11815,02/26/19 06:00:00 PM,5.347,,,,,
11816,02/26/19 06:10:00 PM,5.347,,,,,
11817,02/26/19 06:20:00 PM,5.244,,,,,
11818,02/26/19 06:30:00 PM,5.244,,,,,
11819,02/26/19 06:40:00 PM,5.244,,,,,
11820,02/26/19 06:50:00 PM,5.244,,,,,
11821,02/26/19 07:00:00 PM,5.244,,,,,
11822,02/26/19 07:10:00 PM,5.244,,,,,
11823,02/26/19 07:20:00 PM,5.244,,,,,
11824,02/26/19 07:30:00 PM,5.244,,,,,
11825,02/26/19 07:40:00 PM,5.244,,,,,
11826,02/26/19 07:50:00 PM,5.244,,,,,
11827,02/26/19 08:00:00 PM,5.244,,,,,
11828,02/26/19 08:10:00 PM,5.244,,,,,
11829,02/26/19 08:20:00 PM,5.244,,,,,
11830,02/26/19 08:30:00 PM,5.244,,,,,
11831,02/26/19 08:40:00 PM,5.244,,,,,
11832,02/26/19 08:50:00 PM,5.244,,,,,
11833,02/26/19 09:00:00 PM,5.244,,,,,
11834,02/26/19 09:10:00 PM,5.244,,,,,
11835,02/26/19 09:20:00 PM,5.244,,,,,
11836,02/26/19 09:30:00 PM,5.244,,,,,
11837,02/26/19 09:40:00 PM,5.141,,,,,
11838,02/26/19 09:50:00 PM,5.141,,,,,
11839,02/26/19 10:00:00 PM,5.141,,,,,
11840,02/26/19 10:10:00 PM,5.141,,,,,
11841,02/26/19 10:20:00 PM,5.037,,,,,
11842,02/26/19 10:30:00 PM,5.037,,,,,
11843,02/26/19 10:40:00 PM,5.037,,,,,
11844,02/26/19 10:50:00 PM,5.037,,,,,
11845,02/26/19 11:00:00 PM,5.037,,,,,
11846,02/26/19 11:10:00 PM,5.037,,,,,
11847,02/26/19 11:20:00 PM,5.037,,,,,
11848,02/26/19 11:30:00 PM,5.037,,,,,
11849,02/26/19 11:40:00 PM,5.037,,,,,
11850,02/26/19 11:50:00 PM,5.037,,,,,
11851,02/27/19 12:00:00 AM,5.037,,,,,
11852,02/27/19 12:10:00 AM,5.037,,,,,
11853,02/27/19 12:20:00 AM,5.037,,,,,
11854,02/27/19 12:30:00 AM,4.934,,,,,
11855,02/27/19 12:40:00 AM,5.037,,,,,
11856,02/27/19 12:50:00 AM,5.037,,,,,
11857,02/27/19 01:00:00 AM,4.934,,,,,
11858,02/27/19 01:10:00 AM,5.037,,,,,
11859,02/27/19 01:20:00 AM,5.037,,,,,
11860,02/27/19 01:30:00 AM,4.934,,,,,
11861,02/27/19 01:40:00 AM,4.934,,,,,
11862,02/27/19 01:50:00 AM,4.934,,,,,
11863,02/27/19 02:00:00 AM,4.934,,,,,
11864,02/27/19 02:10:00 AM,4.934,,,,,
11865,02/27/19 02:20:00 AM,4.934,,,,,
11866,02/27/19 02:30:00 AM,4.831,,,,,
11867,02/27/19 02:40:00 AM,4.831,,,,,
11868,02/27/19 02:50:00 AM,4.831,,,,,
11869,02/27/19 03:00:00 AM,4.831,,,,,
11870,02/27/19 03:10:00 AM,4.831,,,,,
11871,02/27/19 03:20:00 AM,4.727,,,,,
11872,02/27/19 03:30:00 AM,4.727,,,,,
11873,02/27/19 03:40:00 AM,4.727,,,,,
11874,02/27/19 03:50:00 AM,4.727,,,,,
11875,02/27/19 04:00:00 AM,4.727,,,,,
11876,02/27/19 04:10:00 AM,4.727,,,,,
11877,02/27/19 04:20:00 AM,4.727,,,,,
11878,02/27/19 04:30:00 AM,4.727,,,,,
11879,02/27/19 04:40:00 AM,4.727,,,,,
11880,02/27/19 04:50:00 AM,4.727,,,,,
11881,02/27/19 05:00:00 AM,4.727,,,,,
11882,02/27/19 05:10:00 AM,4.623,,,,,
11883,02/27/19 05:20:00 AM,4.623,,,,,
11884,02/27/19 05:30:00 AM,4.623,,,,,
11885,02/27/19 05:40:00 AM,4.623,,,,,
11886,02/27/19 05:50:00 AM,4.623,,,,,
11887,02/27/19 06:00:00 AM,4.623,,,,,
11888,02/27/19 06:10:00 AM,4.623,,,,,
11889,02/27/19 06:20:00 AM,4.623,,,,,
11890,02/27/19 06:30:00 AM,4.623,,,,,
11891,02/27/19 06:40:00 AM,4.623,,,,,
11892,02/27/19 06:50:00 AM,4.623,,,,,
11893,02/27/19 07:00:00 AM,4.623,,,,,
11894,02/27/19 07:10:00 AM,4.519,,,,,
11895,02/27/19 07:20:00 AM,4.519,,,,,
11896,02/27/19 07:30:00 AM,4.623,,,,,
11897,02/27/19 07:40:00 AM,4.519,,,,,
11898,02/27/19 07:50:00 AM,4.519,,,,,
11899,02/27/19 08:00:00 AM,4.519,,,,,
11900,02/27/19 08:10:00 AM,4.519,,,,,
11901,02/27/19 08:20:00 AM,4.519,,,,,
11902,02/27/19 08:30:00 AM,4.623,,,,,
11903,02/27/19 08:40:00 AM,4.623,,,,,
11904,02/27/19 08:50:00 AM,4.623,,,,,
11905,02/27/19 09:00:00 AM,4.623,,,,,
11906,02/27/19 09:10:00 AM,4.623,,,,,
11907,02/27/19 09:20:00 AM,4.623,,,,,
11908,02/27/19 09:30:00 AM,4.623,,,,,
11909,02/27/19 09:40:00 AM,4.623,,,,,
11910,02/27/19 09:50:00 AM,4.519,,,,,
11911,02/27/19 10:00:00 AM,4.519,,,,,
11912,02/27/19 10:10:00 AM,4.519,,,,,
11913,02/27/19 10:20:00 AM,4.623,,,,,
11914,02/27/19 10:30:00 AM,4.623,,,,,
11915,02/27/19 10:40:00 AM,4.623,,,,,
11916,02/27/19 10:50:00 AM,4.623,,,,,
11917,02/27/19 11:00:00 AM,4.623,,,,,
11918,02/27/19 11:10:00 AM,4.623,,,,,
11919,02/27/19 11:20:00 AM,4.623,,,,,
11920,02/27/19 11:30:00 AM,4.623,,,,,
11921,02/27/19 11:40:00 AM,4.623,,,,,
11922,02/27/19 11:50:00 AM,4.623,,,,,
11923,02/27/19 12:00:00 PM,4.623,,,,,
11924,02/27/19 12:10:00 PM,4.623,,,,,
11925,02/27/19 12:20:00 PM,4.623,,,,,
11926,02/27/19 12:30:00 PM,4.623,,,,,
11927,02/27/19 12:40:00 PM,4.623,,,,,
11928,02/27/19 12:50:00 PM,4.623,,,,,
11929,02/27/19 01:00:00 PM,4.623,,,,,
11930,02/27/19 01:10:00 PM,4.623,,,,,
11931,02/27/19 01:20:00 PM,4.623,,,,,
11932,02/27/19 01:30:00 PM,4.623,,,,,
11933,02/27/19 01:40:00 PM,4.623,,,,,
11934,02/27/19 01:50:00 PM,4.623,,,,,
11935,02/27/19 02:00:00 PM,4.623,,,,,
11936,02/27/19 02:10:00 PM,4.623,,,,,
11937,02/27/19 02:20:00 PM,4.623,,,,,
11938,02/27/19 02:30:00 PM,4.623,,,,,
11939,02/27/19 02:40:00 PM,4.623,,,,,
11940,02/27/19 02:50:00 PM,4.623,,,,,
11941,02/27/19 03:00:00 PM,4.623,,,,,
11942,02/27/19 03:10:00 PM,4.623,,,,,
11943,02/27/19 03:20:00 PM,4.727,,,,,
11944,02/27/19 03:30:00 PM,4.727,,,,,
11945,02/27/19 03:40:00 PM,4.727,,,,,
11946,02/27/19 03:50:00 PM,4.727,,,,,
